CustomerKey,GeographyKey,FirstName,LastName,fullName,BirthDate,MaritalStatus,Gender,EmailAddress,EnglishEducation,EnglishOccupation,AddressLine1,Phone,DateFirstPurchase,customer city
18264,3,Jeffery,Ma,Jeffery Ma,1969-12-03,S,Male,jeffery15@adventure-works.com,Bachelors,Professional,8669 Rotherham Dr.,1 (11) 500 555-0143,2021-09-21,Darlinghurst
18265,12,Trisha,Cai,Trisha Cai,1975-01-18,M,Female,trisha16@adventure-works.com,Bachelors,Professional,5656 Via Delaware,1 (11) 500 555-0144,2021-09-17,North Sydney
18266,36,Mandy,Huang,Mandy Huang,1969-04-13,S,Female,mandy7@adventure-works.com,Bachelors,Professional,950 Normal Ave.,1 (11) 500 555-0128,2021-08-04,Melton
18267,4,Brad,Jai,Brad Jai,1968-11-19,M,Male,brad11@adventure-works.com,Bachelors,Professional,2951 Dublin,1 (11) 500 555-0178,2021-02-17,Goulburn
18268,38,Preston,Chapman,Preston Chapman,1968-07-26,M,Male,preston2@adventure-works.com,Bachelors,Professional,2082 Satin Court,1 (11) 500 555-0171,2019-05-16,South Melbourne
18269,24,Wendy,Torres,Wendy Torres,1974-05-13,S,Female,wendy11@adventure-works.com,Bachelors,Professional,5554 Killdeer Court,1 (11) 500 555-0119,2019-05-20,Hawthorne
18270,19,Rachael,Rana,Rachael Rana,1968-10-05,S,Female,rachael11@adventure-works.com,Bachelors,Professional,5637 Boyd Road,1 (11) 500 555-0134,2021-07-02,Wollongong
18271,12,Darrell,Yuan,Darrell Yuan,1979-12-12,M,Male,darrell15@adventure-works.com,Bachelors,Professional,1555 Lace Drive,1 (11) 500 555-0198,2021-04-08,North Sydney
18272,6,Autumn,Lin,Autumn Lin,1972-10-14,M,Female,autumn7@adventure-works.com,Bachelors,Professional,4298 Chestnut Ave.,1 (11) 500 555-0138,2019-05-10,Lavender Bay
18273,35,Natalie,Moore,Natalie Moore,1973-04-08,M,Female,natalie75@adventure-works.com,Bachelors,Professional,6701 Treat Blvd.,1 (11) 500 555-0115,2019-05-28,Melbourne
18274,10,Carla,Sanchez,Carla Sanchez,1978-11-19,M,Female,carla23@adventure-works.com,Bachelors,Professional,8830 Versailles Pl,1 (11) 500 555-0121,2021-10-25,Newcastle
18275,23,Heather,Yang,Heather Yang,1968-01-24,S,Female,heather4@adventure-works.com,Partial College,Skilled Manual,7339 Eureka Lane,1 (11) 500 555-0127,2019-05-14,Gold Coast
18276,33,Alexa,Murphy,Alexa Murphy,1973-08-03,S,Female,alexa13@adventure-works.com,Bachelors,Professional,49 Monetary Way,1 (11) 500 555-0114,2019-06-17,Cranbourne
18277,24,Terry,Lal,Terry Lal,1968-03-13,M,Male,terry12@adventure-works.com,Bachelors,Professional,2241 V St.,1 (11) 500 555-0172,2019-06-15,Hawthorne
18278,39,Lucas,Powell,Lucas Powell,1966-11-21,M,Male,lucas58@adventure-works.com,Partial College,Skilled Manual,7376 Redwood Road,1 (11) 500 555-0116,2021-04-09,Sunbury
18279,19,Rachael,Suri,Rachael Suri,1967-03-20,S,Female,rachael0@adventure-works.com,Partial College,Skilled Manual,205 Choctaw Court,1 (11) 500 555-0122,2021-12-06,Wollongong
18280,31,Jimmy,Alonso,Jimmy Alonso,1966-11-21,M,Male,jimmy11@adventure-works.com,Partial College,Skilled Manual,7376 Redwood Road,1 (11) 500 555-0110,2021-11-22,Hobart
18281,9,Jaclyn,Li,Jaclyn Li,1978-06-14,S,Female,jaclyn3@adventure-works.com,Partial College,Skilled Manual,3875 Black Walnut Court,1 (11) 500 555-0110,2019-06-01,Milsons Point
18282,23,Candace,Kapoor,Candace Kapoor,1972-06-05,S,Female,candace0@adventure-works.com,Bachelors,Professional,7459 D Apling Court,1 (11) 500 555-0190,2021-02-13,Gold Coast
18283,31,Mallory,Vazquez,Mallory Vazquez,1972-01-11,S,Female,mallory1@adventure-works.com,Bachelors,Professional,3142 Broadway St.,1 (11) 500 555-0112,2021-08-02,Hobart
18284,31,Carl,Deng,Carl Deng,1972-01-23,S,Male,carl1@adventure-works.com,Bachelors,Professional,7523 Cordoba Way,1 (11) 500 555-0150,2019-06-13,Hobart
18285,10,Roberto,Romero,Roberto Romero,1966-02-01,M,Male,roberto9@adventure-works.com,Partial College,Skilled Manual,3641 W. Holly Drive,1 (11) 500 555-0119,2021-04-01,Newcastle
18286,21,Holly,Suri,Holly Suri,1977-05-06,M,Female,holly3@adventure-works.com,Partial College,Skilled Manual,2547 San Ramon Road,1 (11) 500 555-0114,2021-02-19,Caloundra
18287,6,Heather,Zeng,Heather Zeng,1938-09-30,M,Female,heather21@adventure-works.com,Bachelors,Professional,3237 Meager Dr,1 (11) 500 555-0120,2021-02-26,Lavender Bay
18288,4,Daisy,Suarez,Daisy Suarez,1971-02-24,S,Female,daisy14@adventure-works.com,Bachelors,Professional,4845 Lighthouse Way,1 (11) 500 555-0178,2019-06-07,Goulburn
18289,9,Jaclyn,Raji,Jaclyn Raji,1971-02-24,M,Female,jaclyn43@adventure-works.com,Bachelors,Professional,7032 Stanford St.,1 (11) 500 555-0147,2021-10-15,Milsons Point
18290,3,Audrey,Hernandez,Audrey Hernandez,1975-10-18,S,Female,audrey5@adventure-works.com,Bachelors,Professional,6837 Rosemarie Place,1 (11) 500 555-0186,2021-02-08,Darlinghurst
18291,36,Jennifer,Hill,Jennifer Hill,1969-08-10,S,Female,jennifer25@adventure-works.com,Bachelors,Professional,5669 Iris Ct.,1 (11) 500 555-0164,2021-06-20,Melton
18292,38,Louis,Tang,Louis Tang,1975-08-06,S,Male,louis21@adventure-works.com,Bachelors,Professional,9328 Beatrice Rd,1 (11) 500 555-0176,2021-08-02,South Melbourne
18293,26,Austin,Butler,Austin Butler,1964-10-31,M,Male,austin10@adventure-works.com,Bachelors,Professional,5058 Anchor Ave,1 (11) 500 555-0190,2021-01-28,Rockhampton
18294,39,Denise,Prasad,Denise Prasad,1965-03-05,M,Female,denise11@adventure-works.com,Bachelors,Professional,2507 Fairlane Place,1 (11) 500 555-0197,2021-05-12,Sunbury
18295,20,Ajay,Solanki,Ajay Solanki,1965-01-05,M,Female,ajay1@adventure-works.com,Bachelors,Professional,5486 Olivera Road,193-555-0100,2021-04-21,Brisbane
18296,2,Trisha,Li,Trisha Li,1969-05-15,S,Female,trisha21@adventure-works.com,Bachelors,Professional,3596 Kingsford Dr.,1 (11) 500 555-0117,2019-06-10,Coffs Harbour
18297,9,Gloria,Alvarez,Gloria Alvarez,1974-08-22,S,Female,gloria6@adventure-works.com,Bachelors,Professional,8373 Endriss,1 (11) 500 555-0142,2019-06-25,Milsons Point
18298,11,Geoffrey,Malhotra,Geoffrey Malhotra,1973-10-06,S,Male,geoffrey5@adventure-works.com,Bachelors,Professional,3202 11th St. NE,1 (11) 500 555-0111,2021-07-19,North Ryde
18299,27,Colin,Deng,Colin Deng,1967-09-20,M,Male,colin24@adventure-works.com,Partial College,Skilled Manual,8137 Kaski Lane,1 (11) 500 555-0112,2021-07-25,Townsville
18300,28,Diane,Ramos,Diane Ramos,1967-01-09,M,Female,diane22@adventure-works.com,Partial College,Skilled Manual,3381 Paso Nogal,1 (11) 500 555-0148,2021-04-15,Cloverdale
18301,39,Julie,Xu,Julie Xu,1963-08-09,S,Female,julie9@adventure-works.com,Bachelors,Management,5484 The Trees Dr.,1 (11) 500 555-0120,2019-06-08,Sunbury
18302,33,Wayne,Xie,Wayne Xie,1969-08-23,S,Male,wayne4@adventure-works.com,Bachelors,Management,6529 Buena Vista,1 (11) 500 555-0143,2019-06-25,Cranbourne
18303,12,Shannon,Serrano,Shannon Serrano,1964-01-07,S,Male,shannon37@adventure-works.com,Bachelors,Management,9064 La Paz,1 (11) 500 555-0122,2019-06-17,North Sydney
18304,15,Yolanda,She,Yolanda She,1963-04-27,S,Female,yolanda0@adventure-works.com,Partial College,Skilled Manual,7836 Mt. Washington,1 (11) 500 555-0116,2021-04-21,Silverwater
18305,40,Kelvin,Xu,Kelvin Xu,1941-11-21,M,Male,kelvin30@adventure-works.com,Bachelors,Management,2025 Sunset Meadows,1 (11) 500 555-0166,2021-07-09,Warrnambool
18306,35,Margaret,Lin,Margaret Lin,1977-05-06,M,Female,margaret14@adventure-works.com,Partial College,Skilled Manual,705 Seaview Avenue,1 (11) 500 555-0115,2021-06-15,Melbourne
18307,4,Amy,Zhang,Amy Zhang,1961-11-04,S,Female,amy9@adventure-works.com,Partial College,Skilled Manual,3425 El Verano,1 (11) 500 555-0140,2019-06-12,Goulburn
18308,38,Erica,Chen,Erica Chen,1967-03-05,S,Female,erica2@adventure-works.com,Partial College,Skilled Manual,793 Crawford Street,1 (11) 500 555-0158,2019-06-10,South Melbourne
18309,13,Mandy,Wu,Mandy Wu,1961-09-14,S,Female,mandy8@adventure-works.com,Partial College,Skilled Manual,2015 Bella Avenue,1 (11) 500 555-0180,2019-06-02,Port Macquarie
18310,14,Lance,Romero,Lance Romero,1955-04-03,M,Male,lance9@adventure-works.com,High School,Skilled Manual,6489 North 49th St.,1 (11) 500 555-0195,2021-06-12,Rhodes
18311,316,Jennifer,Mitchell,Jennifer Mitchell,1980-11-09,M,Female,jennifer13@adventure-works.com,High School,Skilled Manual,838 C Northwood Dr.,844-555-0169,2021-12-15,El Cajon
18312,314,Miguel,Moore,Miguel Moore,1980-07-19,S,Male,miguel7@adventure-works.com,High School,Skilled Manual,2157 Clark Creek Lane,454-555-0178,2021-04-02,Daly City
18313,302,Arianna,Foster,Arianna Foster,1985-11-12,S,Female,arianna14@adventure-works.com,High School,Skilled Manual,6137 Freya Way,692-555-0112,2021-11-30,Burlingame
18314,52,Eric,Perry,Eric Perry,1986-05-15,S,Male,eric16@adventure-works.com,High School,Skilled Manual,4082 Roslyn Road,561-555-0136,2021-03-21,Langley
18315,431,Melody,Dominguez,Melody Dominguez,1985-10-01,M,Female,melody13@adventure-works.com,High School,Skilled Manual,9770 Mountain View Drive,733-555-0110,2021-06-27,Carol Stream
18316,631,Justin,Kumar,Justin Kumar,1986-05-26,S,Male,justin25@adventure-works.com,High School,Skilled Manual,6346 St Paul Way,645-555-0110,2021-10-25,Olympia
18317,63,Samantha,Jones,Samantha Jones,1985-11-15,M,Female,samantha4@adventure-works.com,High School,Skilled Manual,1527 St. John Lane,260-555-0138,2021-11-21,Shawnee
18318,626,Benjamin,Hughes,Benjamin Hughes,1986-02-22,M,Male,benjamin12@adventure-works.com,High School,Skilled Manual,9302 Blue Ridge,121-555-0173,2021-10-01,Lynnwood
18319,14,Aimee,Sun,Aimee Sun,1948-08-12,S,Female,aimee9@adventure-works.com,Partial College,Clerical,5974 N St.,1 (11) 500 555-0142,2021-04-24,Rhodes
18320,68,Luis,Jai,Luis Jai,1984-10-02,M,Male,luis32@adventure-works.com,Partial High School,Clerical,2071 LindenTree Dr,893-555-0154,2021-09-10,Vancouver
18321,553,Sebastian,Cook,Sebastian Cook,1985-02-06,S,Male,sebastian20@adventure-works.com,Partial High School,Clerical,5416 Thornwood Dr.,757-555-0154,2021-03-27,Woodburn
18322,60,Antonio,Ross,Antonio Ross,1985-03-14,S,Male,antonio4@adventure-works.com,Partial High School,Clerical,3850 Troutdale Ave.,776-555-0139,2021-04-05,Port Hammond
18323,614,Jeremy,Clark,Jeremy Clark,1983-11-20,S,Male,jeremy5@adventure-works.com,High School,Skilled Manual,8335 West Hook Road,927-555-0118,2021-07-19,Edmonds
18324,51,Jackson,Butler,Jackson Butler,1983-10-16,S,Male,jackson16@adventure-works.com,High School,Skilled Manual,6541 Bonita Ave,586-555-0151,2021-12-18,Langford
18325,31,Colleen,Xu,Colleen Xu,1944-04-05,M,Female,colleen12@adventure-works.com,Bachelors,Management,1173 Dale Pl.,1 (11) 500 555-0112,2021-03-01,Hobart
18326,8,Jay,Srini,Jay Srini,1944-06-20,M,Male,jay15@adventure-works.com,Bachelors,Management,6670 Del Rey St,1 (11) 500 555-0137,2021-09-25,Matraville
18327,299,Jon,Sharma,Jon Sharma,1982-07-24,S,Male,jon5@adventure-works.com,Partial High School,Clerical,7104 May Way,587-555-0148,2021-03-28,Berkeley
18328,311,Alvin,Rai,Alvin Rai,1983-04-19,M,Male,alvin38@adventure-works.com,High School,Skilled Manual,9430 Thornhill Place,379-555-0143,2021-10-09,Concord
18329,54,Marcus,Bailey,Marcus Bailey,1985-02-14,S,Male,marcus92@adventure-works.com,Partial High School,Clerical,485 Starlyn Dr.,935-555-0117,2021-01-30,N. Vancouver
18330,39,Kellie,Diaz,Kellie Diaz,1950-03-04,S,Female,kellie3@adventure-works.com,Graduate Degree,Management,4511 Bellwood Dr.,1 (11) 500 555-0182,2021-03-14,Sunbury
18331,33,Jerry,Chande,Jerry Chande,1951-06-05,M,Male,jerry16@adventure-works.com,Partial College,Clerical,9950 Edward Ave,1 (11) 500 555-0167,2019-06-29,Cranbourne
18332,33,Emmanuel,Malhotra,Emmanuel Malhotra,1945-07-11,M,Male,emmanuel4@adventure-works.com,Partial College,Clerical,408 Listing Ct.,1 (11) 500 555-0115,2019-06-28,Cranbourne
18333,21,Meredith,Patel,Meredith Patel,1952-08-17,S,Female,meredith1@adventure-works.com,Partial College,Clerical,2413 Roanwood Way,1 (11) 500 555-0192,2021-12-24,Caloundra
18334,28,Edwin,Ye,Edwin Ye,1947-04-25,M,Male,edwin10@adventure-works.com,Partial College,Clerical,1652 Willcrest Circle,1 (11) 500 555-0177,2019-06-06,Cloverdale
18335,23,Ricky,Diaz,Ricky Diaz,1953-10-05,M,Male,ricky3@adventure-works.com,Bachelors,Management,4003 Woodcrest Dr,1 (11) 500 555-0160,2019-06-05,Gold Coast
18336,7,Carla,Gonzalez,Carla Gonzalez,1947-07-09,M,Female,carla21@adventure-works.com,Bachelors,Management,8901 Fourth Street,1 (11) 500 555-0161,2019-06-15,Malabar
18337,27,Audrey,Serrano,Audrey Serrano,1953-08-10,S,Female,audrey18@adventure-works.com,Graduate Degree,Management,1631 Via Cordona,1 (11) 500 555-0148,2019-06-03,Townsville
18338,40,Nina,Andersen,Nina Andersen,1959-01-08,S,Female,nina13@adventure-works.com,Graduate Degree,Management,2461 Orangewood Court,1 (11) 500 555-0138,2019-06-04,Warrnambool
18339,298,Donna,Nath,Donna Nath,1981-12-01,S,Female,donna16@adventure-works.com,Partial College,Skilled Manual,5203 Foothill Way,412-555-0110,2021-10-13,Bellflower
18340,299,Arianna,Cooper,Arianna Cooper,1981-10-20,S,Female,arianna30@adventure-works.com,Partial College,Skilled Manual,4101 Buckthorn Court,833-555-0133,2021-11-08,Berkeley
18341,312,Russell,Goel,Russell Goel,1981-10-31,S,Male,russell22@adventure-works.com,Partial College,Skilled Manual,4427 Langford Court,504-555-0121,2022-01-12,Coronado
18342,343,Victoria,James,Victoria James,1982-01-12,S,Female,victoria44@adventure-works.com,Partial College,Skilled Manual,1867 Seville,187-555-0113,2021-05-26,National City
18343,348,Dalton,Green,Dalton Green,1982-01-25,S,Male,dalton30@adventure-works.com,Partial College,Skilled Manual,5870 Matheson Road,120-555-0189,2021-08-16,Oakland
18344,385,Caleb,Turner,Caleb Turner,1981-08-20,S,Male,caleb34@adventure-works.com,Partial College,Skilled Manual,615 Maria Vega Court,114-555-0168,2021-10-19,Woodland Hills
18345,53,Samantha,Bryant,Samantha Bryant,1981-03-18,M,Female,samantha40@adventure-works.com,High School,Skilled Manual,5065 Fairfield Ave,161-555-0187,2021-10-27,Metchosin
18346,329,Anna,Flores,Anna Flores,1985-08-18,S,Female,anna37@adventure-works.com,Partial College,Skilled Manual,4525 Benedict Ct.,813-555-0137,2021-02-20,Imperial Beach
18347,352,Alyssa,Clark,Alyssa Clark,1980-05-01,S,Female,alyssa19@adventure-works.com,Partial College,Skilled Manual,208 Mobile Lane,728-555-0118,2021-07-18,Palo Alto
18348,361,Katelyn,Roberts,Katelyn Roberts,1980-05-01,S,Female,katelyn27@adventure-works.com,Partial College,Skilled Manual,5566 Banyan Circle,921-555-0142,2021-02-25,San Gabriel
18349,372,Jacob,Robinson,Jacob Robinson,1979-10-14,S,Male,jacob14@adventure-works.com,Partial College,Skilled Manual,591 Merriewood Drive,368-555-0182,2021-03-25,Spring Valley
18350,383,Emma,Ross,Emma Ross,1979-05-10,M,Female,emma50@adventure-works.com,Partial College,Skilled Manual,6957 Corte Poquito,950-555-0137,2021-10-20,West Covina
18351,302,Alexander,Smith,Alexander Smith,1977-08-12,M,Male,alexander2@adventure-works.com,Partial College,Skilled Manual,5460 Kipling Court,915-555-0150,2021-11-23,Burlingame
18352,307,Noah,Thomas,Noah Thomas,1978-05-22,M,Male,noah51@adventure-works.com,Bachelors,Management,5446 Via Estrella,162-555-0112,2021-11-09,Chula Vista
18353,635,Robert,Anderson,Robert Anderson,1977-08-09,M,Male,robert68@adventure-works.com,Bachelors,Management,9891 Clayton Way,255-555-0175,2021-11-07,Renton
18354,302,Alvin,Nara,Alvin Nara,1972-11-16,M,Male,alvin37@adventure-works.com,Graduate Degree,Management,4833 Maine Dr.,157-555-0115,2021-04-23,Burlingame
18355,50,Edward,Foster,Edward Foster,1974-01-20,M,Male,edward64@adventure-works.com,Bachelors,Management,2106 Chilpancingo Pkwy.,829-555-0111,2021-08-09,Haney
18356,66,Alexander,Lee,Alexander Lee,1974-01-30,M,Male,alexander9@adventure-works.com,Partial College,Skilled Manual,1792 Del Monte Ct.,447-555-0194,2021-11-14,Sooke
18357,618,Trinity,Reed,Trinity Reed,1974-02-12,M,Female,trinity17@adventure-works.com,Bachelors,Management,4334 Fremont Street,414-555-0112,2021-10-31,Issaquah
18358,315,Oscar,Coleman,Oscar Coleman,1985-02-21,M,Male,oscar14@adventure-works.com,Partial College,Skilled Manual,5222 Happy Valley Road,539-555-0118,2021-04-10,Downey
18359,345,Alexandria,Bryant,Alexandria Bryant,1984-09-08,S,Female,alexandria18@adventure-works.com,Partial College,Skilled Manual,8817 Cynthia Drive,142-555-0175,2022-01-11,Newport Beach
18360,368,Eric,Li,Eric Li,1985-03-12,M,Male,eric34@adventure-works.com,Partial College,Skilled Manual,9555 Mt. Whitney Way,273-555-0126,2021-09-29,Santa Cruz
18361,383,Marcus,Simmons,Marcus Simmons,1985-06-24,S,Male,marcus65@adventure-works.com,Partial College,Skilled Manual,7648 S. Bascom Ave.,708-555-0175,2021-10-07,West Covina
18362,49,Erin,Howard,Erin Howard,1984-05-12,M,Female,erin16@adventure-works.com,High School,Skilled Manual,4613 Pine Drive,394-555-0111,2021-11-30,Cliffside
18363,49,Lucas,Ward,Lucas Ward,1983-07-06,M,Male,lucas75@adventure-works.com,High School,Skilled Manual,8369 Dutch Slough Rd.,585-555-0117,2021-12-20,Cliffside
18364,614,Eduardo,Gray,Eduardo Gray,1983-10-04,M,Male,eduardo74@adventure-works.com,Partial College,Skilled Manual,3557 Harvard Court,999-555-0149,2021-03-10,Edmonds
18365,635,Daniel,Lewis,Daniel Lewis,1984-03-19,M,Male,daniel12@adventure-works.com,Partial College,Skilled Manual,9621 Laurel Drive,192-555-0173,2021-06-03,Renton
18366,331,Alexandria,Richardson,Alexandria Richardson,1983-11-22,M,Female,alexandria31@adventure-works.com,Partial College,Skilled Manual,2987 Wiget Lane,530-555-0143,2021-10-15,La Jolla
18367,14,Edwin,Wu,Edwin Wu,1951-04-24,M,Male,edwin7@adventure-works.com,Partial High School,Clerical,3906 El Dorado Way,1 (11) 500 555-0171,2022-01-16,Rhodes
18368,49,Austin,Hughes,Austin Hughes,1976-08-08,M,Male,austin7@adventure-works.com,Graduate Degree,Skilled Manual,826 Sycamore Drive,332-555-0111,2021-12-19,Cliffside
18369,307,Mandy,He,Mandy He,1977-02-12,M,Female,mandy20@adventure-works.com,Graduate Degree,Skilled Manual,1334 Appalachian Drive,535-555-0196,2021-10-12,Chula Vista
18370,368,Tristan,Flores,Tristan Flores,1976-08-11,M,Male,tristan13@adventure-works.com,Graduate Degree,Skilled Manual,1955 C Street,433-555-0118,2021-10-14,Santa Cruz
18371,626,Jessica,Morgan,Jessica Morgan,1977-05-06,M,Female,jessica6@adventure-works.com,Graduate Degree,Skilled Manual,5602 Greer Ave,242-555-0195,2021-10-10,Lynnwood
18372,70,Jeremiah,Thomas,Jeremiah Thomas,1977-09-19,M,Male,jeremiah3@adventure-works.com,Graduate Degree,Skilled Manual,4024 Montana,403-555-0173,2021-12-12,Westminster
18373,536,Stephanie,Roberts,Stephanie Roberts,1983-08-08,M,Female,stephanie53@adventure-works.com,Bachelors,Skilled Manual,7916 Valley Ave.,761-555-0113,2021-10-13,Beaverton
18374,633,Logan,King,Logan King,1981-04-12,M,Male,logan45@adventure-works.com,Partial College,Professional,2319 Hilltop Dr.,907-555-0113,2021-03-17,Puyallup
18375,355,Michelle,Morris,Michelle Morris,1969-11-20,M,Female,michelle19@adventure-works.com,Bachelors,Management,4584 Pinetree Ct.,891-555-0188,2021-12-20,Redwood City
18376,347,Abigail,Diaz,Abigail Diaz,1967-07-23,M,Female,abigail1@adventure-works.com,Partial College,Professional,5134 Oak Park Blvd,918-555-0152,2021-12-16,Novato
18377,53,Madison,Robinson,Madison Robinson,1967-07-02,S,Female,madison19@adventure-works.com,Partial College,Professional,200 Mitchelleanjen Ln.,573-555-0151,2021-10-06,Metchosin
18378,369,Dalton,Foster,Dalton Foster,1967-04-10,M,Male,dalton62@adventure-works.com,Partial College,Professional,7097 Algiers Drive,238-555-0185,2021-12-01,Santa Monica
18379,60,Abigail,Robinson,Abigail Robinson,1973-03-15,M,Female,abigail59@adventure-works.com,Partial College,Professional,2934 Village Pl.,171-555-0162,2021-10-25,Port Hammond
18380,545,Kaitlyn,Kelly,Kaitlyn Kelly,1961-12-25,M,Female,kaitlyn66@adventure-works.com,Partial College,Professional,7710 Pine St,127-555-0157,2021-07-05,Milwaukie
18381,307,Katherine,Ward,Katherine Ward,1962-05-05,S,Female,katherine16@adventure-works.com,Partial College,Professional,6620 Leonard Ct.,939-555-0192,2021-12-09,Chula Vista
18382,52,Isabella,Garcia,Isabella Garcia,1968-08-05,M,Female,isabella72@adventure-works.com,Partial College,Professional,2505 Maywood Ln.,672-555-0130,2021-08-07,Langley
